CMDLINE /opt/anaconda3/bin/python artificialneuralnetwork-profiling.py
FUNC __main__.cost_function 298.8281 1739816276.8032 298.8281 1739816276.8053 0
FUNC __main__.cost_function 298.8281 1739816276.8064 298.8281 1739816276.8101 0
FUNC __main__.cost_function 298.8281 1739816276.8800 298.8281 1739816276.8855 0
FUNC __main__.cost_function 298.8281 1739816276.9558 298.8281 1739816276.9642 0
FUNC __main__.cost_function 291.2500 1739816277.0274 291.2500 1739816277.0363 0
FUNC __main__.cost_function 291.2500 1739816277.0386 291.2500 1739816277.0484 0
FUNC __main__.cost_function 291.2500 1739816277.1204 291.2500 1739816277.1287 0
FUNC __main__.cost_function 291.2500 1739816277.1330 291.2500 1739816277.1340 0
FUNC __main__.cost_function 291.2500 1739816277.1351 291.2500 1739816277.1461 0
FUNC __main__.cost_function 291.2500 1739816277.2167 291.2500 1739816277.2212 0
FUNC __main__.cost_function 291.2500 1739816277.2255 291.2500 1739816277.2266 0
FUNC __main__.cost_function 291.2500 1739816277.2280 291.2500 1739816277.2329 0
FUNC __main__.cost_function 291.2500 1739816277.3033 291.2500 1739816277.3085 0
FUNC __main__.cost_function 291.2500 1739816277.3787 291.2500 1739816277.3848 0
FUNC __main__.cost_function 291.2500 1739816277.4547 291.2500 1739816277.4613 0
FUNC __main__.cost_function 291.2500 1739816277.4662 291.2500 1739816277.4677 0
FUNC __main__.cost_function 291.2656 1739816277.4690 291.2656 1739816277.4739 0
FUNC __main__.cost_function 291.2656 1739816277.5461 291.2656 1739816277.5509 0
FUNC __main__.cost_function 291.2656 1739816277.6218 291.2656 1739816277.6391 0
FUNC __main__.cost_function 291.2656 1739816277.6430 291.2656 1739816277.6441 0
FUNC __main__.cost_function 291.2656 1739816277.6453 291.2656 1739816277.6496 0
FUNC __main__.cost_function 291.1875 1739816277.7231 291.1875 1739816277.7294 0
FUNC __main__.cost_function 291.1875 1739816277.7352 291.2031 1739816277.7366 0
FUNC __main__.cost_function 291.2031 1739816277.7401 291.2031 1739816277.7468 0
FUNC __main__.cost_function 291.2031 1739816277.8175 291.2031 1739816277.8226 0
FUNC __main__.cost_function 291.2031 1739816277.8930 291.2031 1739816277.8998 0
FUNC __main__.cost_function 291.2031 1739816277.9040 291.2031 1739816277.9054 0
FUNC __main__.cost_function 291.2031 1739816277.9076 291.2031 1739816277.9122 0
FUNC __main__.cost_function 291.2031 1739816277.9824 291.2031 1739816277.9875 0
FUNC __main__.cost_function 291.2031 1739816278.0574 291.2031 1739816278.0628 0
FUNC __main__.cost_function 291.2031 1739816278.0665 291.2031 1739816278.0676 0
FUNC __main__.cost_function 291.2031 1739816278.0704 291.2031 1739816278.0752 0
FUNC __main__.cost_function 291.2031 1739816278.1451 291.2031 1739816278.1508 0
FUNC __main__.cost_function 291.2031 1739816278.2208 291.2031 1739816278.2249 0
FUNC __main__.cost_function 291.2031 1739816278.2293 291.2031 1739816278.2303 0
FUNC __main__.cost_function 291.2031 1739816278.2322 291.2031 1739816278.2361 0
FUNC __main__.cost_function 291.2031 1739816278.3063 291.2031 1739816278.3115 0
FUNC __main__.cost_function 291.2031 1739816278.3165 291.2031 1739816278.3176 0
FUNC __main__.cost_function 291.2031 1739816278.3187 291.2031 1739816278.3241 0
FUNC __main__.cost_function 291.2031 1739816278.3943 291.2031 1739816278.3995 0
FUNC __main__.cost_function 291.2031 1739816278.4049 291.2031 1739816278.4060 0
FUNC __main__.cost_function 291.2031 1739816278.4071 291.2031 1739816278.4111 0
FUNC __main__.cost_function 291.2031 1739816278.4818 291.2031 1739816278.4884 0
FUNC __main__.cost_function 291.2031 1739816278.4920 291.2031 1739816278.4933 0
FUNC __main__.cost_function 291.2031 1739816278.4950 291.2031 1739816278.4996 0
FUNC __main__.cost_function 291.2031 1739816278.5698 291.2031 1739816278.5776 0
FUNC __main__.cost_function 290.7969 1739816278.6521 277.4219 1739816278.7017 0
FUNC __main__.cost_function 277.4219 1739816278.7086 277.4219 1739816278.7104 0
FUNC __main__.cost_function 277.4219 1739816278.7138 277.4219 1739816278.7227 0
FUNC __main__.cost_function 277.4219 1739816278.7952 277.4219 1739816278.8007 0
FUNC __main__.cost_function 277.4219 1739816278.8067 277.4219 1739816278.8103 0
FUNC __main__.cost_function 277.4219 1739816278.8123 277.4219 1739816278.8169 0
FUNC __main__.cost_function 277.4219 1739816278.8896 277.4219 1739816278.8953 0
FUNC __main__.cost_function 277.4219 1739816278.9661 277.4219 1739816278.9706 0
FUNC __main__.cost_function 277.4219 1739816278.9763 277.4219 1739816278.9773 0
FUNC __main__.cost_function 277.4219 1739816278.9791 277.4375 1739816278.9840 0
FUNC __main__.cost_function 277.4375 1739816279.0537 277.4375 1739816279.0603 0
FUNC __main__.cost_function 277.4375 1739816279.1308 277.4375 1739816279.1417 0
FUNC __main__.cost_function 277.4375 1739816279.1500 277.4375 1739816279.1515 0
FUNC __main__.cost_function 277.4375 1739816279.1545 277.4375 1739816279.1600 0
FUNC __main__.cost_function 277.4375 1739816279.2310 277.4375 1739816279.2406 0
FUNC __main__.cost_function 277.4375 1739816279.3117 277.4375 1739816279.3169 0
FUNC __main__.cost_function 277.4375 1739816279.3206 277.4375 1739816279.3217 0
FUNC __main__.cost_function 277.4375 1739816279.3230 277.4375 1739816279.3305 0
FUNC __main__.cost_function 277.4375 1739816279.4011 277.4375 1739816279.4106 0
FUNC __main__.cost_function 277.4375 1739816279.4827 277.4375 1739816279.4906 0
FUNC __main__.cost_function 277.4375 1739816279.4948 277.4375 1739816279.4963 0
FUNC __main__.cost_function 277.4375 1739816279.4978 277.4375 1739816279.5080 0
FUNC __main__.cost_function 277.4375 1739816279.5789 277.4375 1739816279.5836 0
FUNC __main__.cost_function 277.4375 1739816279.6539 277.4375 1739816279.6584 0
FUNC __main__.cost_function 277.4375 1739816279.6628 277.4375 1739816279.6653 0
FUNC __main__.cost_function 277.4375 1739816279.6683 277.4375 1739816279.6757 0
FUNC __main__.cost_function 277.4375 1739816279.7462 277.4375 1739816279.7524 0
FUNC __main__.cost_function 276.3906 1739816279.8290 276.3906 1739816279.8392 0
FUNC __main__.cost_function 276.3906 1739816279.9100 276.3906 1739816279.9173 0
FUNC __main__.cost_function 276.3906 1739816279.9355 276.3906 1739816279.9398 0
FUNC __main__.cost_function 276.3906 1739816279.9426 276.3906 1739816279.9535 0
FUNC __main__.cost_function 271.5000 1739816280.0302 229.7344 1739816280.1043 0
FUNC __main__.cost_function 229.7344 1739816280.1115 232.6250 1739816280.1542 0
FUNC __main__.cost_function 237.9062 1739816280.1591 238.0469 1739816280.1708 0
FUNC __main__.cost_function 234.3125 1739816280.2503 234.3125 1739816280.2561 0
FUNC __main__.cost_function 234.3906 1739816280.3268 234.3906 1739816280.3320 0
FUNC __main__.cost_function 234.3906 1739816280.3358 234.3906 1739816280.3373 0
FUNC __main__.cost_function 234.3906 1739816280.3385 234.3906 1739816280.3477 0
FUNC __main__.cost_function 234.3906 1739816280.4184 234.3906 1739816280.4291 0
FUNC __main__.cost_function 234.3906 1739816280.4990 234.3906 1739816280.5034 0
FUNC __main__.cost_function 234.3906 1739816280.5078 234.4531 1739816280.5089 0
FUNC __main__.cost_function 234.4531 1739816280.5100 234.4531 1739816280.5165 0
FUNC __main__.cost_function 234.4531 1739816280.5869 234.4531 1739816280.5920 0
FUNC __main__.cost_function 234.4531 1739816280.6619 234.4531 1739816280.6700 0
FUNC __main__.cost_function 234.5156 1739816280.6747 239.1406 1739816280.6757 0
FUNC __main__.cost_function 239.1406 1739816280.6769 239.1406 1739816280.6820 0
FUNC __main__.cost_function 239.1406 1739816280.7529 239.1406 1739816280.7637 0
FUNC __main__.cost_function 239.1406 1739816280.8345 239.1406 1739816280.8413 0
FUNC __main__.cost_function 239.1406 1739816280.8449 239.3906 1739816280.8476 0
FUNC __main__.cost_function 239.3906 1739816280.8489 239.3906 1739816280.8559 0
FUNC __main__.cost_function 239.3906 1739816280.9266 239.3906 1739816280.9356 0
FUNC __main__.cost_function 239.7188 1739816281.0066 240.0469 1739816281.0109 0
FUNC __main__.cost_function 240.0469 1739816281.0175 245.0938 1739816281.0199 0
FUNC __main__.cost_function 245.1094 1739816281.0209 245.1094 1739816281.0282 0
FUNC __main__.cost_function 245.0312 1739816281.1016 245.6094 1739816281.1122 0
FUNC __main__.cost_function 245.6094 1739816281.1831 245.7656 1739816281.1896 0
FUNC __main__.cost_function 245.8281 1739816281.1977 250.3750 1739816281.2002 0
FUNC __main__.cost_function 250.3750 1739816281.2014 250.3750 1739816281.2113 0
FUNC __main__.cost_function 250.3750 1739816281.2809 250.3750 1739816281.2872 0
FUNC __main__.cost_function 250.3750 1739816281.3572 250.3906 1739816281.3622 0
FUNC __main__.cost_function 250.3906 1739816281.3680 250.5312 1739816281.3698 0
FUNC __main__.cost_function 250.5312 1739816281.3714 250.5312 1739816281.3881 0
FUNC __main__.cost_function 250.5312 1739816281.4579 250.5312 1739816281.4644 0
FUNC __main__.cost_function 250.5312 1739816281.5344 250.5312 1739816281.5389 0
FUNC __main__.cost_function 250.5312 1739816281.5426 250.9062 1739816281.5436 0
FUNC __main__.cost_function 250.9688 1739816281.5447 250.9844 1739816281.5491 0
FUNC __main__.cost_function 250.9844 1739816281.6198 250.9844 1739816281.6359 0
FUNC __main__.cost_function 250.9844 1739816281.7065 250.9844 1739816281.7115 0
FUNC __main__.cost_function 250.9844 1739816281.7165 251.0469 1739816281.7175 0
FUNC __main__.cost_function 251.0469 1739816281.7217 251.0469 1739816281.7274 0
FUNC __main__.cost_function 251.0469 1739816281.7970 251.0469 1739816281.8042 0
FUNC __main__.cost_function 251.0469 1739816281.8742 251.0469 1739816281.8900 0
FUNC __main__.cost_function 251.0469 1739816281.8946 251.3906 1739816281.8956 0
FUNC __main__.cost_function 251.3906 1739816281.8983 251.3906 1739816281.9027 0
FUNC __main__.cost_function 251.3906 1739816281.9726 251.3906 1739816281.9920 0
FUNC __main__.cost_function 251.3906 1739816282.0626 251.3906 1739816282.0681 0
FUNC __main__.cost_function 251.3906 1739816282.0722 251.3906 1739816282.0748 0
FUNC __main__.cost_function 251.4062 1739816282.0793 251.4062 1739816282.0842 0
FUNC __main__.cost_function 251.4062 1739816282.1552 251.4062 1739816282.1610 0
FUNC __main__.cost_function 251.4062 1739816282.2312 251.4062 1739816282.2375 0
FUNC __main__.cost_function 251.4062 1739816282.2421 251.4062 1739816282.2431 0
FUNC __main__.cost_function 251.4062 1739816282.2442 251.4062 1739816282.2513 0
FUNC __main__.cost_function 251.4062 1739816282.3222 251.4062 1739816282.3289 0
FUNC __main__.cost_function 251.4062 1739816282.3344 251.4062 1739816282.3359 0
FUNC __main__.cost_function 251.4219 1739816282.3369 251.4219 1739816282.3438 0
FUNC __main__.cost_function 251.4219 1739816282.4140 251.4219 1739816282.4238 0
FUNC __main__.cost_function 251.4219 1739816282.4290 251.8906 1739816282.4344 0
FUNC __main__.cost_function 251.8906 1739816282.4379 251.8906 1739816282.4432 0
FUNC __main__.cost_function 251.8906 1739816282.5134 251.8906 1739816282.5189 0
FUNC __main__.cost_function 251.8906 1739816282.5226 251.8906 1739816282.5240 0
FUNC __main__.cost_function 251.8906 1739816282.5251 251.8906 1739816282.5328 0
FUNC __main__.cost_function 251.8906 1739816282.6029 251.8906 1739816282.6096 0
FUNC __main__.cost_function 251.8906 1739816282.6804 252.0156 1739816282.6850 0
FUNC __main__.cost_function 252.0312 1739816282.6916 256.7031 1739816282.6939 0
FUNC __main__.cost_function 256.7031 1739816282.6961 256.7031 1739816282.7048 0
FUNC __main__.cost_function 256.7031 1739816282.7747 256.7031 1739816282.7807 0
FUNC __main__.cost_function 256.7031 1739816282.8509 256.7031 1739816282.8567 0
FUNC __main__.cost_function 256.7031 1739816282.8618 257.0781 1739816282.8629 0
FUNC __main__.cost_function 257.1406 1739816282.8656 257.1406 1739816282.8696 0
FUNC __main__.cost_function 257.1406 1739816282.9457 257.1406 1739816282.9634 0
FUNC __main__.cost_function 257.1406 1739816283.0334 257.1406 1739816283.0412 0
FUNC __main__.cost_function 257.1406 1739816283.0491 257.1406 1739816283.0502 0
FUNC __main__.cost_function 257.1406 1739816283.0513 257.1406 1739816283.0556 0
FUNC __main__.cost_function 257.1406 1739816283.1262 257.1406 1739816283.1438 0
FUNC __main__.cost_function 257.1406 1739816283.2135 257.1406 1739816283.2192 0
FUNC __main__.cost_function 257.1406 1739816283.2888 257.1406 1739816283.2938 0
FUNC __main__.cost_function 257.1406 1739816283.3637 257.1406 1739816283.3692 0
FUNC __main__.cost_function 257.1406 1739816283.3735 257.1406 1739816283.3748 0
FUNC __main__.cost_function 257.1406 1739816283.3759 257.1406 1739816283.3876 0
FUNC __main__.cost_function 257.1406 1739816283.4585 257.1406 1739816283.4639 0
FUNC __main__.cost_function 257.1406 1739816283.5345 257.1406 1739816283.5468 0
FUNC __main__.cost_function 257.1406 1739816283.5519 257.1406 1739816283.5570 0
FUNC __main__.cost_function 257.1406 1739816283.5584 257.1406 1739816283.5629 0
FUNC __main__.cost_function 257.1406 1739816283.6334 257.1406 1739816283.6457 0
FUNC __main__.cost_function 257.1406 1739816283.7160 257.1562 1739816283.7213 0
FUNC __main__.cost_function 257.1719 1739816283.7250 257.1719 1739816283.7267 0
FUNC __main__.cost_function 257.1719 1739816283.7278 257.1719 1739816283.7350 0
FUNC __main__.cost_function 257.1719 1739816283.8050 257.1719 1739816283.8093 0
FUNC __main__.cost_function 257.1719 1739816283.8794 257.1719 1739816283.8916 0
FUNC __main__.cost_function 257.1875 1739816283.9008 257.1875 1739816283.9116 0
FUNC __main__.cost_function 257.1875 1739816283.9157 257.1875 1739816283.9291 0
FUNC __main__.cost_function 257.1875 1739816284.0047 257.1875 1739816284.0789 0
FUNC __main__.cost_function 257.1875 1739816284.1496 257.1875 1739816284.1545 0
FUNC __main__.cost_function 257.1875 1739816284.1594 257.1875 1739816284.1604 0
FUNC __main__.cost_function 257.1875 1739816284.1615 257.1875 1739816284.1676 0
FUNC __main__.cost_function 257.1875 1739816284.2380 257.1875 1739816284.2436 0
FUNC __main__.cost_function 257.1875 1739816284.2486 257.1875 1739816284.2496 0
FUNC __main__.cost_function 257.1875 1739816284.2507 257.1875 1739816284.2564 0
FUNC __main__.cost_function 257.1875 1739816284.3269 257.1875 1739816284.3370 0
FUNC __main__.cost_function 257.1875 1739816284.3421 257.1875 1739816284.3437 0
FUNC __main__.cost_function 257.1875 1739816284.3449 257.1875 1739816284.3489 0
FUNC __main__.cost_function 257.1875 1739816284.4192 257.1875 1739816284.4283 0
FUNC __main__.cost_function 257.1875 1739816284.4994 257.1875 1739816284.5048 0
FUNC __main__.cost_function 257.1875 1739816284.5093 257.2188 1739816284.5103 0
FUNC __main__.cost_function 257.2188 1739816284.5115 257.2188 1739816284.5179 0
FUNC __main__.cost_function 257.2188 1739816284.5882 257.2188 1739816284.5930 0
FUNC __main__.cost_function 257.2188 1739816284.6632 257.2344 1739816284.6700 0
FUNC __main__.cost_function 257.2344 1739816284.6762 257.2344 1739816284.6777 0
FUNC __main__.cost_function 257.2344 1739816284.6808 257.2344 1739816284.6850 0
FUNC __main__.cost_function 257.2344 1739816284.7549 257.2344 1739816284.7782 0
FUNC __main__.cost_function 257.2344 1739816284.8490 257.2344 1739816284.8534 0
FUNC __main__.cost_function 257.2344 1739816284.8581 257.2344 1739816284.8595 0
FUNC __main__.cost_function 257.2344 1739816284.8608 257.2500 1739816284.8681 0
FUNC __main__.cost_function 257.2500 1739816284.9393 257.2500 1739816284.9454 0
FUNC __main__.cost_function 257.2500 1739816284.9510 257.2500 1739816284.9585 0
FUNC __main__.cost_function 257.2500 1739816284.9629 257.2500 1739816284.9727 0
FUNC __main__.cost_function 257.2500 1739816285.0431 257.2500 1739816285.0481 0
FUNC __main__.cost_function 257.2656 1739816285.1184 257.2656 1739816285.1228 0
FUNC __main__.cost_function 257.2656 1739816285.1288 257.2656 1739816285.1320 0
FUNC __main__.cost_function 257.2656 1739816285.1337 257.2656 1739816285.1416 0
FUNC __main__.cost_function 257.2656 1739816285.2340 257.2656 1739816285.3606 0
FUNC __main__.cost_function 257.2656 1739816285.4318 257.2656 1739816285.4373 0
FUNC __main__.cost_function 257.2656 1739816285.4424 257.2656 1739816285.4447 0
FUNC __main__.cost_function 257.2812 1739816285.4458 252.2344 1739816285.4609 0
FUNC __main__.cost_function 252.2344 1739816285.5313 252.2344 1739816285.5367 0
FUNC __main__.cost_function 252.2344 1739816285.6073 252.2344 1739816285.6191 0
FUNC __main__.cost_function 252.2344 1739816285.6340 252.2344 1739816285.6495 0
FUNC __main__.cost_function 252.2344 1739816285.6538 252.2344 1739816285.6709 0
FUNC __main__.cost_function 252.2344 1739816285.7407 252.2344 1739816285.7460 0
FUNC __main__.cost_function 252.2344 1739816285.8158 252.2344 1739816285.8206 0
FUNC __main__.cost_function 252.2344 1739816285.8280 252.2344 1739816285.8292 0
FUNC __main__.cost_function 252.2344 1739816285.8321 252.2344 1739816285.8375 0
FUNC __main__.cost_function 252.2344 1739816285.9076 252.2344 1739816285.9124 0
FUNC __main__.cost_function 252.2344 1739816285.9825 252.2344 1739816285.9920 0
FUNC __main__.cost_function 252.2344 1739816285.9961 252.2344 1739816285.9987 0
FUNC __main__.cost_function 252.2344 1739816286.0002 252.2344 1739816286.0047 0
FUNC __main__.cost_function 252.2344 1739816286.0750 252.2344 1739816286.0833 0
FUNC __main__.cost_function 252.2344 1739816286.1535 252.2344 1739816286.1582 0
FUNC __main__.cost_function 252.2344 1739816286.1634 252.2344 1739816286.1663 0
FUNC __main__.cost_function 252.2344 1739816286.1674 252.2344 1739816286.1745 0
FUNC __main__.cost_function 252.2344 1739816286.2444 252.2344 1739816286.2527 0
FUNC __main__.cost_function 252.2344 1739816286.2574 252.2344 1739816286.2681 0
FUNC __main__.cost_function 252.2344 1739816286.2721 252.2344 1739816286.2767 0
FUNC __main__.cost_function 252.2344 1739816286.3466 252.2344 1739816286.3509 0
FUNC __main__.cost_function 252.2344 1739816286.4210 252.2344 1739816286.4304 0
FUNC __main__.cost_function 252.2344 1739816286.4364 257.2969 1739816286.4376 0
FUNC __main__.cost_function 257.2969 1739816286.4387 257.2969 1739816286.4435 0
FUNC __main__.cost_function 257.2969 1739816286.5137 257.2969 1739816286.5184 0
FUNC __main__.cost_function 257.3125 1739816286.5886 257.3125 1739816286.5928 0
FUNC __main__.cost_function 257.3125 1739816286.6004 257.3750 1739816286.6014 0
FUNC __main__.cost_function 257.3750 1739816286.6027 257.3750 1739816286.6075 0
